CODE,PRODUCT_NAME,ATC_CODE,DOSAGE_FORM,PACK_SIZE,PACK_PRICE
664354007,DALCEPT IUD CU250,G02BA02,INTRA UTERINE DEVICE,1,52.63
675735001,PACK HYDROGEL AND SPF30 SPORT,D02BA00,MULTI COMP VARIAT 1,1,130.53
695989001,DEFLUX GEL FOR TREATMENT OF VE,Z19HA00,IMPLANT,1,
698637001,DISC CATH CITRAL LOCK,B05CB02,SOLUTION UNBREAKABLE,1,33.22
698638001,DISC CATH CITRAL LOCK,B05CB02,SOLUTION UNBREAKABLE,1,66.44
698639001,DISC CATH CITRAL LOCK,B05CB02,SOLUTION UNBREAKABLE,1,43.2
700000001,DIOVAN,C09CA03,TABLET,28,369.39
700001001,DISC UCB CETIRIZINE (NAM,R06AE07,TABLET,30,45
700005001,CREME CLASSIQUE COALTAR,D05AA00,CREAM,500,190.95
700006003,HEMOPURE,B05AA00,INFUSION,1,
700008001,POTASSIUM PERMANGANATE,D08AX00,CRYSTALS,13,10.64
700012001,AQUEOUS (REITZER),D02AC00,CREAM,500,34.82
700012003,AQUEOUS (REITZER),D02AC00,CREAM,125,20.57
700016001,SV ESTER-C PLUS,A11GA01,CAPSULE,50,120.29
700016002,SV ESTER-C PLUS,A11GA01,CAPSULE,100,220.34
700018001,SV ESTER-C PLUS,A11GA01,TABLET,30,120.41
700018002,SV ESTER C PLUS,A11GA01,TABLET,90,297.51
700021001,SV VIT C W/ROSE HIPS,A11GA01,TABLET,90,158.93
700024001,SV VIT C WITH ROSE HIPS LARGE,A11GA01,TABLET,100,153.99
700026001,SV VIT C W/ROSE HIPS STD,A11GA01,TABLET,100,129.72
700027001,SV RUTIN,V06DX00,TABLET,50,91.08
700035001,SV CHELATED MAGNESIUM,A12CC00,TABLET,100,160.66
700040001,SV MAGNESIUM CITRATE,A12CC00,TABLET,60,103.27
700042001,SV MAGNESIUM W/VIT B6,A11JB00,TABLET,100,97.64
700071003,VERAHEXAL,C08DA01,SLOW RELEASE TABLET,30,184.45
700071006,VERA-HEXAL,C08DA01,SLOW RELEASE TABLET,100,615.3
700073001,SV FORMULA VM-2000,A11AA03,TABLET,30,131.91
700073002,SV FORMULA VM 2000,A11AA03,TABLET,60,236.21
700073003,SV FORMULA VM-2000,A11AA03,TABLET,90,336.26
700073004,SV FORMULA VM 2000,A11AA03,TABLET,180,630.66
700074003,NATURAL IMMUNE SUPER CHARGE,A11AB00,SYRUP,200,
700075001,SV ZINC PICOLINATE,A12CX00,TABLET,100,117.65
700076001,SV CHELATED ZINC,A12CB00,TABLET,100,110.17
700077007,STIMUCARE STIMULANDIA,V03AX00,CAPSULE,60,
700078001,SV FLAVO-ZINC LOZENGES,A12CB00,LOZENGE,50,74.41
700079001,SV OCEANIC SILICA,V06DX00,CAPSULE,50,97.98
700080001,SV SELENIUM,A12CE01,TABLET,50,90.28
700081001,SV SELENIUM,A12CE00,TABLET,100,114.89
700082003,STIMUCARE THISILANDIA,Z01AA05,CAPSULE,60,
700089001,YASMIN,G03AA12,TABLET,28,191.31
700092001,LAURA,R06AX13,TABLET,10,21.59
700092002,LAURA,R06AX13,TABLET,30,64.75
700093006,NATURE FRESH OLIVE LEAF WITH,A12AX00,TABLET,90,65
700095001,MASSAGE CREAM,Z01AA09,LOTION,200,45.14
700096019,NATURE FRESH HERBAL HORMONE,Z01AA05,DROPS,50,
700101001,TELAMENT PAED GRIPE WATER,A02AH00,SYRUP,150,36.06
700102001,DISC DIS-CHEM GINGER,V03AX00,CAPSULE,90,52.59
700103003,RAPAMUNE,L04AH01,TABLET,30,3828.99
700105001,DIS-CHEM SOY & CALCIUM,A12AX00,CAPSULE,60,51.96
700107001,DISC DIS-CHEM MULTIVIT &,A11AA03,CAPSULE,60,59.65
700108001,DISC DIS-CHEM TUNA OIL &,A12CX00,CAPSULE,60,31.1
700109003,CEO-TWO,A06AB00,SUPPOSITORY,10,230.07
700110001,DISC DIS-CHEM MULTIVIT/C,A11BA01,CAPSULE,60,69.52
700113001,DISC DIS-CHEM WHEAT GERM,C10AX00,CAPSULE,60,18.64
700115001,DISC DIS-CHEM D/STR GINS,V06DX00,CAPSULE,30,39.46
700116001,DISC DIS-CHEM HI/ST CO-E,C01EB09,CAPSULE,30,136.47
700119002,CPL RANITIDINE,A02BA02,TABLET,60,73.86
700120005,CPL RANITIDINE,A02BA02,TABLET,30,40.3
700121001,DISCHEM FISH OIL,C10AX06,CAPSULE,60,178.18
700123001,DISC DIS-CHEM GRAPEFR/CI,V03AX00,CAPSULE,60,51.74
700126007,AC ACETYL SALICYLIC,N02BA01,POWDER (GALENICAL),500,253
700126015,AC ACETYL SALICYLIC,N02BA01,POWDER (GALENICAL),100,135.59
700131001,FLUCORIC,J02AC01,CAPSULE,14,179.86
700136003,LINK AQUEOUS,D02AC00,CREAM,500,
700137001,ALOES LUMP POW,A06AB00,POWDER (GALENICAL),25,17.22
700138001,ALCARE ALOE JOINT FLEX,M01AX00,TABLET,60,
700140001,NUTRILITE IRON FOLIC PLUS,B03AD02,TABLET,120,270.83
700143004,LINK AQUEOUS & VIT E & EPO,D02AC00,CREAM,500,
700144003,ALCARE ALOE PRO-PROSTATE,V03AX00,TABLET,60,
700149001,FLUCORIC,J02AC01,CAPSULE,1,34.91
700152003,ALCARE ALOE DRINK,A06AB00,SYRUP,500,
700155004,ALCARE BITTER ALOE GEL,D02AX00,JEL TOPICAL EXTERNAL,75,
700157001,CILIFT,N06AB04,TABLET,30,123.06
700159002,PROSANA WATERFALL BIOPURE,Z01AA05,CAPSULE,60,211.14
700159003,PROSANA WATERFALL BIOPURE,Z01AA05,CAPSULE,15,69.6
700160003,ALCARE FIBRE FAT MAGNETS,A06AB00,TABLET,90,
700167002,LAXETTE DRY,A06AD11,SACHET,10,85.92
700168001,CARLOC,C07AG02,TABLET,30,74.41
700169008,ALCARE ARTHRO DETOX,M01AX00,TABLET,90,
700170001,PREDNISILONE 15 STRIDES,H02AB06,SYRUP,50,139.75
700172001,SYMBICORD 60 DOSE,R03AK07,TURBUHALER,1,168.3
700173001,SYMBICORD 120 DOSE,R03AK07,TURBUHALER,1,336.61
700176001,CLOMENT,N05AH02,TABLET,100,357.29
700178001,CLOMENT,N05AH02,TABLET,100,1294.74
700181001,VULINDABA IMMUNE BOOSTER,A11AB00,DROPS,30,
700183001,PROTAPHANE HM FLEXPEN,A10AE01,INJECTION,5,710.11
700184001,DR HAGIWARA BARLEYGREEN,V06DX00,CAPSULE,280,
700185003,AC LACTIC BP,D11AX00,LOCAL APPLICATION,500,270.14
700185011,AC LACTIC BP,D11AX00,LOCAL APPLICATION,100,76.48
700185038,AC LACTIC BP,D11AX00,LOCAL APPLICATION,2500,1061.11
700191001,NAVELBINE ORAL,L01CA04,CAPSULE,1,460.53
700192001,NAVELBINE ORAL,L01CA04,CAPSULE,1,690.79
700199003,NATURAGUARD PAIN-AWAY GEL,M02AX10,JEL TOPICAL EXTERNAL,250,
700200003,NATURAGUARD PAIN-AWAY LIQUID,Z01AA05,SYRUP,250,
700202001,FLUCORIC,J02AC01,CAPSULE,28,553.2
700204001,CIALIS,G04BE08,TABLET,2,321.05
700204002,CIALIS,G04BE08,TABLET,4,642.08
700205001,BENZYL BENZOATE ALPH,P03AX01,LOTION,100,27.73
700206006,LIL-LETS RELAXING RUB,Z01AA05,CREAM,50,
700209003,NASO CURE (NAMIBIA),R01AX10,NASAL SPRAY,1,
700210001,ENGERIX B ADULT,J07BC01,VACCINE,1,157.73
700210002,ENGERIX B ADULT,J07BC01,VACCINE,10,1577.35
700211003,NASO CURE (NAMIBIA),R01AX10,NASAL SPRAY,1,
700212001,ALPHA BORACIC,D08AD00,POWDER (GALENICAL),50,13.94
700213001,ALPHA BUCHU LEAVES,V03AX00,POWDER (GALENICAL),15,58.56
700214003,NASO CURE (NAMIBIA),R01AX10,NASAL SPRAY,1,
700218001,P-Q ATROPINE,A03BA01,INJECTION,10,39.39
700219001,NEY TABS OSTEUM,Z01AA05,TABLET,75,
700222003,DISC XERODERM SPF 30 W-P,D02BA00,LOTION,100,103.2
700224005,EPIZONE PLUS,D02AX00,CREAM,220,72.76
700224006,EPIZONE PLUS,D02AX00,CREAM,500,118.05
700225001,ALPHA CAMPHOR SPIRITS,D11AX00,LOCAL APPLICATION,25,18.69
700226001,P-Q ATROPINE,A03BA01,INJECTION,10,49.5
700227004,COCAINE HCL BP,N01BC01,POWDER (GALENICAL),5,1403.09
700229002,GADOVIST,V08CA09,INJECTION,5,2964.14
700229003,GADOVIST,V08CA09,INJECTION,10,6980.85
700230001,NEY TABS POLYGASTRUM,Z01AA05,TABLET,75,
700234001,NEY TABS PNEUMUM,Z01AA05,TABLET,75,
700235001,AMBISOME,J02AA01,POWDER FOR INJ,1,3344.78
700243002,TRAMACET,N02AJ13,TABLET,60,251.57
700245001,VIRAPHEND,Z01AA05,CAPSULE,60,
700246001,BIOSIL BABY,D02AC00,JEL TOPICAL EXTERNAL,100,89
700247003,DISC HERBALAX,A06AB56,CAPSULE,30,60.39
700247019,FLORA FORCE HERBALAX,A06AB56,CAPSULE,60,82.01
700248001,IMMUNAT IMMUNE STIMULANT,A11AB00,DROPS,50,
700249001,VUKA IMMUNE STIMULANT,A11AB00,DROPS,50,
700252003,LIVER FLUSH,Z01AF03,CAPSULE,60,94.69
700258019,ACACIA GUM,V03AX00,POWDER (GALENICAL),100,90.28
700258027,ACACIA GUM,V03AX00,POWDER (GALENICAL),500,331.2
700260003,GINKGO BILOBA,N06DX02,CAPSULE,60,95.89
700263002,FLORA-FORCE SIBERIAN GINSENG,V06DX00,CAPSULE,60,93.27
700271005,GINGER,V03AX00,CAPSULE,60,79.8
700273001,BLEMISH-DERM,D10AX00,CREAM,25,
700275001,DISC PSORIA-DERM,D11AX00,CREAM,25,
700276001,PROGESTRO-DERM,D11AX00,CREAM,25,
700279001,ACNE-DERM,D10AX00,CREAM,25,
700280001,CORAL CALCIUM,A12AA04,CAPSULE,90,291.35
700284001,CIPROFLOXACIN PHARMA-Q,J01MA02,CAPSULE,10,18.14
700286001,FENNEL,V06DA00,CAPSULE,60,79.09
700287001,CIPROFLOXACIN PHARMA-Q,J01MA02,TABLET,10,21.67
700293003,DANDELION,V06DA00,CAPSULE,60,95.97
700294004,BILBERRY VEGE,V03AX00,CAPSULE,90,182.29
700296003,GOTU KOLA,D03AX14,CAPSULE,60,103.8
700300003,FENUGREEK,V03AX00,CAPSULE,60,79.09
700302001,BOOST IMMUNE,A11AB00,CAPSULE,60,258.99
700305004,DISC VICKS SINEX SQUEEZE,R01AX30,NASAL SPRAY,1,43.45
700306003,CALPIN PLUS SWALLOW,A12AX00,TABLET,60,126.64
700306004,CALPIN PLUS SWALLOW,A12AX00,TABLET,30,86.63
700306005,CALPIN PLUS SWALLOW,A12AX00,TABLET,90,83.33
700307001,BIO-GEL,Z01AA05,SPRAYS ORAL TOPICAL,1,
700307002,BIO-GEL,Z01AA05,SPRAYS ORAL TOPICAL,1,
700309006,SINU-MARINE,R01AX10,NASAL SPRAY,1,
700310001,LANTUS,A10AE04,INJECTION,1,612.67
700311003,DISC SALUTE ATTENTION SPAN,A11BA01,TABLET,60,175.4
700312021,ACETONE OLEOSUM,V07AB00,LOCAL APPLICATION,50,24.92
700313007,SALUTE ARTERY DEFENCE,Z01AA05,TABLET,30,285.17
700314003,DISC SALUTE BONE ZONE,A11JC00,TABLET,120,159.99
700315001,IBUCINE PAEDIATRIC,M01AE01,SUSPENSION,100,30.91
700316002,IBUCINE,M01AE01,TABLET,1000,167.13
700317004,CRECHE GUARD IMMUNE,A11AB00,SYRUP,200,195.67
700317005,CRECHE GUARD IMMUNE,A11AB00,SYRUP,500,428.17
700317006,CRECHE GUARD IMMUNE,A11AB00,SYRUP,100,111.58
700318002,IBUCINE,M01AE01,TABLET,1000,329.27
700319001,AQUALAX CO,A06AA02,TABLET,60,
700321003,DISC SALUTE FAMILY COVER,A11AA03,TABLET,60,159.99
700322003,DISC SALUTE MAXIFEMME,A11JC00,TABLET,60,179.99
700323001,X-VITES GIRLS,A11AA03,CHEW TABLET,60,
700324001,X-VITES BOYS,A11AA03,CHEW TABLET,60,
700327001,NEY TABS LYMPHATUM,Z01AA05,TABLET,75,
700328003,DISC SALUTE MAXIMAN,Z01AA05,CAPSULE,60,179.99
700329001,NEY TABS PITUITUM,Z01AA05,TABLET,75,
700332001,NUTRILITE GLUCOSAMINE,M01AX05,CAPSULE,150,609.85
700333003,DISC SALUTE SUGAR LEVEL,A12CX00,CAPSULE,60,179.99
700340001,NUTRILITE FRUIT & VEGETABLES,A11AA03,TABLET,60,749.23
700342001,NEY TABS PANCREATICUM,Z01AA05,TABLET,75,
700343001,P-Q WATER FOR INJ,V07AB00,INJECTION,10,30.57
700345001,P-Q WATER FOR INJ,V07AB00,INJECTION,10,38.44
700350001,DISC BIOHARMONY CONNECT,A11AA03,TABLET,60,97
700354001,JOUVENCE,D02AX00,CREAM,50,617.49
700356001,ENGERIX B PAED MONODOSE,J07BC01,VACCINE,1,110.58
700357001,NEY TABS NEPHRUM,Z01AA05,TABLET,75,
700360001,FLORA-FORCE HERBAL COUGH MIX,R05X000,SYRUP,100,46.91
700362001,DISC A1 ANTI-MALIGNANCY,Z01AA04,GRANULES,500,2305.75
700363114,ACHROMIDE,D08AX00,OINTMENT,500,120.69
700364001,MIND,Z01AA04,CAPSULE,30,379.5
700366003,DISC SLIPPERY ELM,V03AX00,TABLET,120,116.04
700366007,DISC FLORA-FORCE SLIPPERY ELM,V03AX00,TABLET,30,53.25
700368002,DISC ENZYME/PRE/PROBIOTI,A07FA51,CAPSULE,90,110
700372001,NEY TABS MUSCULUM,Z01AA05,TABLET,75,
700382006,DEVILS CLAW,V03AX00,TABLET,60,78.64
700383007,DISC ST JOHNS WORT,V03AX00,TABLET,50,65.13
700385003,PARASITE & WORMS,Z01AA05,CAPSULE,60,87.17
700388003,FLORA-FORCE,Z01AA05,EAR CANDLES,2,66.93
700396003,BUCHU,V03AX00,CAPSULE,60,101.2
700402003,MILK THISTLE,Z01AF03,CAPSULE,60,99.38
700409001,NEY TABS MAMALUM,Z01AA05,TABLET,75,
700413001,DISC SOL OIL OMEGA 3 & 6,C10AX06,CAPSULE,60,167
700414003,DISC ALOE BITTERS,A06AB00,CAPSULE,60,77.97
700417006,BSS ALCON PLUS,S01XA20,OPHTHALMIC DROPS,1,344.39
700419001,METHYLCOBALAMIN,B03BA01,TABLET,60,164.45
700421001,DOUBLE VITAMIN C,A11GA01,CAPSULE,90,234.6
700423001,NEY TABS OVARIUM,Z01AA05,TABLET,75,
700427001,TEVA-PACLITAXEL,L01CD01,INFUSION,1,788.68
700431001,TEVA-PACLITAXEL,L01CD01,INFUSION,1,2634.17
700432001,TEVA-PACLITAXEL,L01CD01,INFUSION,1,7887.09
700433005,FLORA-FORCE CAYENNE,V03AX00,CAPSULE,90,90.45
700445001,VARI-HYDROCORTISONE,D07AA02,CREAM,15,13.26
700445002,VARI-HYDROCORTISONE,D07AA02,CREAM,20,17.54
700464007,ZYVOXID,J01XX08,TABLET,10,7209.67
700466003,ZYVOXID,J01XX08,SUSPENSION,150,6295.73
700469002,L-MESITRAN SOFT WOUND,D03AX00,OINTMENT,50,214.44
700469003,L-MESITRAN SOFT WOUND,D03AX00,OINTMENT,250,593.15
700471001,DISC ALPHA ACETONE WITH OIL,V07AB00,LOCAL APPLICATION,25,11.54
700472003,SLOW -MAG,A12CC01,CAPSULE,30,145.79
700472004,SLOW-MAG,A12CC01,CAPSULE,60,242.98
700472006,SLOW-MAG,A12CC01,CAPSULE,100,323.99
700472007,SLOW-MAG,A12CC01,CAPSULE,10,57.39
700473001,SV SUPER GLA,A11AA03,CAPSULE,30,159.85
700474003,BETAFERON PRE-FILLED,L03AB08,PRE-FILLED SYRINGE,15,7600.06
700476001,SV OMEGA 3-700,C10AX06,CAPSULE,30,131.45
700476002,SV OMEGA 3-700,C10AX06,CAPSULE,60,243.92
700477003,COLD SORE EX,R05X000,TABLET,60,
700478001,SV ONE A DAY EPA/GLA,Z01AA05,CAPSULE,30,127.77
700481001,SV FRESH LINSEED OIL,C10AX00,CAPSULE,90,180.9
700482003,AROMASIN,L02BG06,TABLET,30,2112.86
700483001,SV EVENING PRIMROSE OIL,V06DX00,CAPSULE,30,136.74
700484001,SV MULTIPLE FIBER FORMULA,V06DX00,CAPSULE,120,202.4
700485003,INTEFLORA,A07FA02,CAPSULE,10,86.86
700485005,INTEFLORA,A07FA02,CAPSULE,20,173.73
700490001,ALPHA CAMPHORATED OIL,D11AX00,LOCAL APPLICATION,25,22.49
700491001,SV ADV ACIDOPHILUS PL VEGETABL,A07FA51,CAPSULE,60,141.57
700492001,SV ADV 40 PLUS ACIDOPHILUS,A07FA51,CAPSULE,60,184.12
700492002,SV ADV 40 PLUS ACIDOPHILUS,A07FA51,CAPSULE,120,282.1
700493004,PICOPREP,A06AB58,SACHET,2,
700493005,PICOPREP,A06AB58,SACHET,3,
700494001,SV PRENATAL NUTRIENTS,A11AA03,TABLET,60,147.09
700498001,SV ADV MULTIBILLION DOPHILUS,A07FA51,CAPSULE,60,269.1
700500003,SYMADIN,N04BB01,CAPSULE,20,
700501001,SV BETAINE HCL W/PEPSIN,V06DX00,TABLET,100,121.33
700502001,SV BROMELAIN,V03AX00,TABLET,30,135.13
700504001,SV DIGESTIVE ENZYMES,Z01AK05,TABLET,100,157.9
700504002,SV DIGESTIVE ENZYMES,Z01AK05,TABLET,250,343.97
700507001,SV VEGAN DIGESTIVE ENZYMES,Z01AK05,TABLET,50,112.82
700508001,SV LACTASE 3500 WATER,A09AA00,CHEW TABLET,30,106.84
700512001,PRETERAX,C09BA04,TABLET,30,317.42
700513001,AVAXIM PREFILL,J07BC02,VACCINE,1,273.49
700518001,DYNAFLOC,J01MA02,TABLET,10,35.1
700519002,SIMVACOR,C10AA01,FILM COATED TABLET,30,33.75
700520002,SIMVACOR,C10AA01,FILM COATED TABLET,30,36.16
700544003,GRIT POWER,V06DX00,SACHET,30,
700545007,DIET CHASER,Z01AA05,SACHET,30,
700558003,NEBILET,C07AB12,TABLET,30,302.24
700595001,DERMAZOLE,D01AC02,CREAM,25,101.03
700597001,FLUZOL,J02AC01,CAPSULE,14,334.51
700598001,RUCINTIX,J02AC01,CAPSULE,1,60.86
700599001,FASTACT 2.5ML OBGYN SPRA,B02BC30,SPRAY,1,
700601001,FLUZOL,J02AC01,CAPSULE,30,750.73
700614001,ACNE AID BAR,D10AX00,SOAP,1,
700639003,CONINSUL,A10BB09,TABLET,60,77.87
700645001,AVOLABS COLD SORE,A01AD11,JEL TOPICAL EXTERNAL,4,
700646001,SV LECITHIN SOYA UNBLEACHED,V03AX00,CAPSULE,100,137.08
700648001,SV LECITHIN SOYA,V03AX00,GRANULES,227,139.38
700664001,SV COENZYME Q-10 MAXI,C01EB09,CAPSULE,30,164.68
700664002,SV COENZYME Q-10 MAXI,C01EB09,CAPSULE,60,300.84
700664003,SV COENZYME Q-10 MAXI,C01EB09,CAPSULE,90,436.77
700667001,SV COENZYME Q-10,C01EB09,CAPSULE,30,269.1
700667002,SV COENZYME Q-10,C01EB09,CAPSULE,60,511.06
700668001,SV COENZYME Q-10,C01EB09,CAPSULE,30,498.99
700670001,SV HEMATINIC FACTORS,V06DX00,TABLET,100,130.53
700672001,SV HYDROXY CITRATE,V06DX00,CAPSULE,60,142.6
700673016,ACRIFLAVINE,D08AA00,POWDER,25,764.18
700673024,ACRIFLAVINE,D08AA00,POWDER,100,1355.85
700678001,SV QUERCETIN COMPLEX,V06DX00,CAPSULE,50,154.91
700678002,SV QUERCETIN COMPLEX,V06DX00,CAPSULE,100,250.47
700686001,RANFLOCS,N06AB03,CAPSULE,30,38.84
700687001,CEROXIM,J01DC02,TABLET,10,256.19
700689001,CEROXIM,J01DC02,TABLET,10,152.92
700691001,SINOPREN,C09AA03,TABLET,30,30.1
700692001,SINOPREN,C09AA03,TABLET,30,30.1
700694001,SINOPREN,C09AA03,TABLET,30,30.1
700695001,NUROFEN FOR CHILDREN S/FREE,M01AE01,SUSPENSION,100,61.56
700697001,TRACTOCILE,G02CX01,INJECTION,1,607.36
700698001,TRACTOCILE,G02CX01,INJECTION,1,1836.9
700701001,OMNIPAQUE,V08AB02,INJECTION,1,1296.61
700702001,OMNIPAQUE,V08AB02,INJECTION,1,3241.6
700704001,OMNIPAQUE,V08AB02,INJECTION,1,1503.14
700705001,OMNIPAQUE,V08AB02,INJECTION,1,3757.87
700708001,FIBRECLEAR,A03AX00,SACHET,10,105.85
700708002,FIBRECLEAR,A03AX00,SACHET,30,265.17
700710001,DIOVAN,C09CA03,TABLET,28,369.39
700715003,ASTHAVENT ECOHALER 300DOSE,R03AC02,INHALER,1,58.45
700716001,VIRALEX,Z01AA05,CAPSULE,60,399.34
700716002,VIRALEX,Z01AA05,CAPSULE,30,266
700717003,GLYGARD,A10BB09,TABLET,60,82
700718001,SUPERCAL BONEFOOD,Z01AA05,TABLET,70,252.67
700722003,ZOPIVANE,N05CF01,TABLET,30,63.14
700729001,DEEP SLEEP,Z01AA05,CAPSULE,30,359.33
700730003,CURCUMIN NOVASOL,V03AX00,CAPSULE,60,223.1
700731009,TAFLOC,J01MA01,TABLET,10,186.56
700733003,TAFLOC,J01MA01,TABLET,10,365.46
700734001,CONTROLICE OIL,P03AX05,SPRAY,1,153.88
700737001,DISC CONGEST X,V03AX00,CAPSULE,40,138.93
700742002,DISC  AMSTIL,N02AJ06,TABLET,1000,168.68
700743001,B-STRESS FREE,A11AA03,TABLET,30,252.67
700743002,B-STRESS FREE,A11AA03,TABLET,60,439.33
700745001,SV ALOE VERA,V03AX00,CAPSULE,100,136.85
700749001,SV CERT ORGAN GARLIC,V03AX00,CAPSULE,90,169.51
700750001,SV GARLIC OIL SOFTGELS(ODOURLE,V06DX00,CAPSULE,100,66.59
700751001,DISC ALLERGY CHECK,V03AX00,CAPSULE,60,239.18
700764001,SV(MUSHROOMS)REISHI SHIITAKE M,V06D000,CAPSULE,50,266.69
700765001,HEELS HEELBALM W/TEA TREE OIL,D11AX00,CREAM,100,
700767001,HIBERIX SD,J07AG01,VACCINE,1,214.21
700769004,DISMED POVIDONE IODINE,D08AG02,SOLUTION BREAKABLE,1000,321.86
700769013,DISMED POVIDONE IODINE,D08AG02,SOLUTION BREAKABLE,50,28.91
700770003,DISC ACTIFED COLD,R01BA52,SYRUP,50,16.19
700770038,DISC  ACTIFED COLD,R01BA52,SYRUP,200,33.75
700771001,AMGEL,A02AG00,SUSPENSION,200,16.24
700771003,AMGEL,A02AG00,SUSPENSION,100,8.14
700772001,PRIORIX SDOSE,J07BD52,VACCINE,1,256.42
700774003,ULTIMA ESSENTIALS BRAIN FUEL,A11BA01,CAPSULE,80,194.01
700776001,CITRO CREAM,D02AX00,CREAM,500,33.74
700778001,CITRO SPF 15,D02BA00,LOTION,125,48.55
700779001,CITRO BAR GLYCERINE,V07AX00,SOAP,1,22.99
700780001,MALANIL,P01BB51,TABLET,12,390.71
700789006,ACTIFED COLD,R01BA52,TABLET,20,39.88
700797017,ACTIFED DRY COUGH LINCT,R05DA20,SYRUP,100,48.66
700808002,MNI ARTHRITIS RELIEF,M01AX00,CAPSULE,90,
700813001,MNI PROSTATE RELIEF,Z01AA05,CAPSULE,60,
700823001,ZEF'S COUGH,R05X000,SYRUP,100,
700826001,PANCHARISHTA,Z01AA05,LIQUID,450,
700827005,DISC ACTIFED,R05DA20,SYRUP,100,
700829001,HERBAL WELLNESS OLIVE LEAF,V03AX00,DROPS,50,134.9
700829002,HERBAL WELLNESS OLIVE LEAF,V03AX00,DROPS,100,200.1
700832001,VFEND,J02AC03,TABLET,14,1668.73
700837001,ITN 1606N,B05BA10,PARENTERAL NUTRITION,1,722.75
700840001,DASHMOOLARISHTA,Z01AA04,LIQUID,450,
700842001,KHADIRISHTA,Z01AA04,LIQUID,450,
700843019,ACTIGESIC,R01BA52,TABLET,12,
700845001,VFEND,J02AC03,TABLET,28,13351.86
700846001,KUMARISAVA,Z01AA04,LIQUID,200,
700847003,ITN 1502S,B05BA10,PARENTERAL NUTRITION,1,1212.5
700848001,ASHWAGHANDA,Z01AA04,LIQUID,200,
700849001,ABAYARISHTA,Z01AA04,LIQUID,200,
700850001,KUTAJRISHTA,Z01AA04,LIQUID,200,
700853001,DISC GINKGOSENSE,N06DX02,CAPSULE,30,232
700855003,BERMINS IMU-WIZE,V03AX00,TABLET,30,
700856001,VFEND,J02AC03,POWDER FOR INJ,1,1291.05
700857001,GLUCOCHROM,Z01AA05,CAPSULE,60,243
700858007,BERMINS IMU-WIZE FORTE,V03AX00,TABLET,30,
700859001,CELLSPARC 360,Z01AA05,CAPSULE,30,378.01
700860003,BERMINS AFRICA SOLUTION,V03AX00,SYRUP,500,
700862001,DETRUSITOL,G04BD07,SLOW RELEASE CAP,28,601.96
700863003,IMU-TAIN,V03AX00,TABLET,30,
700867001,NUTRILITE GARLIC,V03AX00,TABLET,120,547.4
700870001,CAMDEBOO NUTRICARE,Z01AA05,CAPSULE,60,
700871001,DETRUSITOL,G04BD07,SLOW RELEASE CAP,28,601.96
700873001,CAMDEBOO STEROLANDIA,Z01AA05,CAPSULE,60,
700875001,CAMDEBOO FLEXIFLAX,C10AX00,CAPSULE,60,
700876001,ALPHA COD LIVER OIL,V06DX00,LOCAL APPLICATION,50,33.38
700876002,ALPHA COD LIVER OIL,V06DX00,LOCAL APPLICATION,100,58.02
700876003,ALPHA COD LIVER OIL,V06DX00,LOCAL APPLICATION,200,102.27
700877003,LORIEN,N06AB03,TABLET,30,124.6
700880002,DISC LIFEFORCE STRESS CO,Z01AA05,TABLET,180,357.13
700881001,ALPHA GENTIAN VIOLET PAINT,D08AX00,SOLUTION BREAKABLE,20,15.13
700881002,ALPHA GENTIAN VIOLET PAINT,D08AX00,SOLUTION BREAKABLE,50,16.02
700889002,SEROTONE,V06DX00,CAPSULE,60,
700896003,SOD CITRATE,B05CB02,POWDER (GALENICAL),500,115.2
700897013,PARAFFIN LIQ,A06AA01,LIQUID,10,
700899003,ZETOP,R06AE07,SYRUP,150,185.24
700904001,DISC LIFEFORCE NATURAL H,D02AX00,LOTION,260,84.34
700909003,GULF ASPIRIN,N02BA01,TABLET,1000,184.81
700909004,GULF ASPIRIN,N02BA01,TABLET,14,9.28
700910001,DISC LIFEFORCE NATURAL H,V07AX00,SHAMPOO,260,84.34
700911001,VASCAMEN,V03AX00,TABLET,90,160.77
700919001,ALPHA GLUCOSE,V03AX00,POWDER (GALENICAL),100,18.49
700919002,ALPHA GLUCOSE,V03AX00,POWDER (GALENICAL),200,31.96
700919003,ALPHA GLUCOSE POWDER,V03AX00,POWDER (GALENICAL),500,57.5
700920001,VARI-SALBUTAMOL,R03CC02,SYRUP,100,15.49
700924019,KALETRA,J05AR10,SYRUP,300,435.37
700929001,GLUCOSE LIQUID - ALLIED,V03AX00,LOCAL APPLICATION,500,62.86
700947001,ALPHA IODINE TINCTURE,D08AG03,LOCAL APPLICATION,20,15.93
700947002,ALPHA IODINE TINCTURE,D08AG03,LOCAL APPLICATION,50,26.63
700956001,PUNARNAVARISHTA,Z01AA05,LIQUID,200,
700957001,LOHA ASAVA,Z01AA05,LIQUID,200,
700958003,KEPPRA,N03AX14,TABLET,60,400.53
700959009,KEPPRA,N03AX14,FILM COATED TABLET,60,362.72
700961001,BALARISHTA,Z01AA05,LIQUID,200,
700962001,ASHOKARISHTA,Z01AA05,LIQUID,450,
700963002,LESCOL XL,C10AA04,SLOW RELEASE TABLET,28,385.34
700964001,AMRITARISHTA,Z01AA05,LIQUID,200,
700965001,ARJUNADYRISHTA,Z01AA05,LIQUID,450,
700968001,DRAKASAVA,Z01AA05,LIQUID,200,
